Text,Binary Language
ένας άλλος τρόπος για να πείτε το ίδιο πράγμα που μπορείτε να πείτε ανεβάζετε το παιχνίδι σας όπως δουλέψτε σκληρότερα βελτιώστε καλύτερα το παιχνίδι σας,0
αν κάποιος κλαίει και δεν το θέλει,0
βυθίζεται λέτε τραβήξτε τον εαυτό σας σαν κυριολεκτικά πάρτε τον εαυτό σας και τραβήξτε τον εαυτό σας σταματήστε να δουλεύετε σταματήστε να κλαίνε τραβήξτε τον εαυτό σας μαζί,0
γεια σου ηρεμήσεις μαζί μια άλλη φράση,0
μου αρέσει που με πούλησες γιατί μερικές φορές οι άνθρωποι περιγράφουν το ταξίδι τους ή κάποιον που αγόρασαν και το περιγράφουν ότι είναι τόσο καλά,0
και είναι σαν να θέλω να αγοράσω το ίδιο πράγμα και τους λέω ότι το πουλήσατε ότι με πουλήσατε δεν θα το αγοράσω εντάξει με πουλήσατε αν δεν σας ενδιαφέρει η συνομιλία,0
είστε σαν να κάθεστε μπορείτε να πείτε ότι δεν με νοιάζει λιγότερο αυτό είναι τόσο βαρετό,0
δεν με ενδιαφέρει,0
δεν θα με νοιαζόταν λιγότερο αν κάποιος σου ρωτάει κάτι και αυτή είναι μια πολύ εύκολη απόφαση για σένα όπως κάποιος σου λέει ότι παίρνεις το εκατομμύριο δολάρια μου και λέτε ότι αυτό δεν είναι μυαλό,0
θα το πάρω,0
αυτό είναι ένα μηbrainer σημαίνει ότι είναι μια πολύ εύκολη απόφαση για εσάς αν έχετε κάνει κάτι λάθος και το παραδέχεστε ότι μπορείτε να πείτε ότι έκανα ναι παιδιά,0
ξέρω,0
συγγνώμη,0
τα θαλασσωσα,0
αυτό είναι το λάθος μου,0
βιδώσω το έβγαλα αν θέλετε κάποιος να δουλέψει αντί για εμένα μπορείτε να πείτε,0
μπορείς να με καλύψεις όπως μπορείς να δουλέψεις αντί για μένα ενώ εγώ βλέπω τον φίλο μου,0
μπορείς να με καλύψεις ήρθε η ώρα να φύγω και παιδιά καλύτερα να πάω πράγμα που σημαίνει ότι πρέπει να φύγω ήδη,0
ξέρετε,0
είναι πραγματικά στις μμ,0
τώρα αμέσως,0
καλύτερα να πάω με άλλο τρόπο για να πω αντίο,0
μπορώ να πω φροντίστε που σημαίνει να φροντίζετε τον εαυτό σας,0
θα σε δω αργότερα,0
να προσέχεις,0
δεν ξέρω τι μέρα είναι όταν παρακολουθείτε αυτό το βίντεο αλλά αν είναι παρασκευή για παράδειγμα σαββατοκύριακο,0
μπορείτε να πείτε ευχαριστώ ουρανούς είναι παρασκευή ή νομίζετε ότι ο ουρανός είπε σαββατοκύριακο ανακάλυψη,0
είμαι πολύ χαρούμενος που ήταν παιδιά φράσεις στα αγγλικά επιτρέψτε μου να μάθω αν αυτό ήταν χρήσιμο αν μου άρεσε αυτό το βίντεο και σχολιάζοντας παρακάτω εάν γνωρίζετε περισσότερες δροσερές φράσεις,0
θα ήταν υπέροχο υπάρχει ένα κόκκινο κουμπί εκεί κάπου,0
γειά σας και καλώς ήρθατε,0
σε αυτό το βίντεο θα σας δώσω κοινές και πολύ χρήσιμες προτάσεις που μπορείτε να χρησιμοποιήσετε στη συνομιλία,0
όταν ακούτε μια πρακτική προτάσεων να το λέει μετά από εμένα προσπαθήστε να αντιγράψετε την προφορά μου με τον τόνο της φωνής που χρησιμοποιώ,0
εντάξει ας ξεκινήσουμε,0
βασικοί χαιρετισμοί πώς πηγαίνει πως είναι τα πράγματα,0
ποια είναι τα νέα σου,0
χαίρομαι που σε γνωρίζω,0
χρόνια και ζαμάνια,0
πως ήσουν,0
υπέροχα ευχαριστώ,0
εσυ πως εισαι,0
όχι πολύ,0
το συνηθισμένο,0
πρέπει να πάω,0
ήταν χαρούμενη συνάντηση που θα σε δω αργότερα,0
να κρατήσουμε επαφή,0
ζητώ πληροφορίες,0
θα μπορούσες να μου πεις τι σημαίνει αυτή η λέξη τυχαίνει να ξέρετε πού είναι η βιβλιοθήκη διστάζω,0
αυτή είναι μια καλή ερώτηση,0
άσε με να δω,0
άσε με να σκεφτώ για μια στιγμή,0
ζητώντας επανάληψη,0
με συγχωρείς,0
συγγνώμη δεν το κατάλαβα,0
θα σας πείραζε να το επαναλάβετε μπορείς να μιλήσεις λίγο πιο αργά σας παρακαλούμε,0
λέγοντας δεν ξέρω,0
φοβάμαι ότι δεν έχω ιδέα,0
δεν μπορώ να σε βοηθήσω εκεί συγγνώμη,0
δεν έχω ιδέα,0
απόψεις,0
τι πιστεύετε γι αυτό,0
ποιες είναι οι απόψεις σας σχετικά με αυτό νομίζω ότι είναι καλή ιδέα,0
ειλικρινά δεν νομίζω ότι θα λειτουργήσει,0
για μένα αυτό είναι το καλύτερο εστιατόριο στην πόλη,0
αποφεύγοντας μια ερώτηση,0
δεν έχω γνώμη επί του θέματος,0
επιτρέψτε μου να σας απαντήσω σε αυτό,0
δεν είμαι ελεύθερος να πω,0
συμφωνώ και διαφωνώ,0
δεν μπορούσα να συμφωνήσω περισσότερο,0
εχεις απολυτο δικιο,0
συμφωνώ μαζί σας,0
χτυπάτε το καρφί στο κεφάλι,0
δεν είμαι σίγουρος ότι συμφωνώ,0
φοβάμαι ότι διαφωνώ,0
νομίζω ότι κάνεις λάθος,0
διακόπτει ευγενικά,0
συγνώμη που σας διακόψαμε,0
μπορώ να σε σταματήσω εκεί για μια στιγμή σε πειράζει αν πηδήσω εδώ προχώρα,0
σίγουρα συνεχίστε,0
άσε με να τελειώσω,0
περίμενε για μια στιγμή,0
προτάσεις,0
τι λες ότι πηγαίνουμε στις ταινίες τι λες για πίτσα για δείπνο απόψε αυτό θα ήταν υπέροχο,0
μου ακούγεται καλό,0
δεν είμαι σίγουρος γι αυτό,0
όχι δεν νομίζω,0
κάνω σχέδια,0
τι κάνεις απόψε,0
έχετε σχέδια για αύριο είσαι ελεύθερος το επόμενο σάββατο θέλετε να κάνετε κάτι αυτό το σαββατοκύριακο σίγουρα τι έχετε στο μυαλό σας είμαι ελεύθερος όλο το σαββατοκύριακο ας κάνουμε κάτι,0
όχι συγγνώμη έχω ήδη τρελαθεί κάποια σχέδια,0
είμαι απασχολημένος αύριο,0
θα ήθελα να κάνω κάτι αλλά δεν μπορώ,0
άδεια,0
σε πειράζει αν χρησιμοποιώ το κινητό σου θα ήταν εντάξει αν έπαιρνα αύριο ναι παρακαλώ σιγουρευτείτε προχωρήστε,0
όχι καθόλου,0
δυστυχώς πρέπει να πω όχι,0
θα προτιμούσα όχι,0
φοβάμαι,0
κάνοντας αιτήματα,0
θα μπορούσες να μου περάσεις το αλάτι σας παρακαλούμε,0
θα σας πείραζε να μου δανείσετε κάποια χρήματα αναρωτιόμουν αν μπορούσες να με βοηθήσεις με αυτό,0
σίγουρα κανένα πρόβλημα,0
ναι φυσικά,0
θα χαρούμε να βοηθήσω,0
συγνώμη δεν μπορώ τώρα,0
φοβάμαι ότι δεν μπορώ,0
κάνω προσφορές,0
μπορώ να σου φέρω ένα ποτήρι νερό τι λες για παγωτό θα θέλατε να κάνω μια βόλτα στο σπίτι ναι παρακαλώ,0
αυτό θα ήταν υπέροχο ευχαριστώ,0
είμαι εντάξει αλλά ευχαριστώ για την προσφορά,0
όχι είμαι καλός ευχαριστώ,0
ευχαριστώ τους ανθρώπους,0
χίλια ευχαριστώ,0
ευχαριστώ πραγματικά το εκτιμώ,0
αυτό είναι πολύ ευγενικό εκ μέρους σας,0
δεν μπορώ να σας ευχαριστήσω αρκετά,0
δεν είναι τίποτα,0
μην το αναφέρετε,0
οποτεδήποτε,0
ευχαρίστησή μου,0
ζητώντας από κάποιον να περιμένει,0
μπορείτε να κρατήσετε τη στιγμή παρακαλώ μείνε ένα δευτερόλεπτο,0
αντέξτε μαζί μου μια στιγμή,0
θα είμαι σωστός μαζί σου,0
συγνώμη λυπάμαι πολύ γι αυτό,0
σε παρακαλώ δέξου την συγνώμη μου,0
μην ανησυχείς γι αυτό,0
μην ανησυχείς,0
εντάξει αν θέλετε περισσότερα μαθήματα σχετικά με κοινές προτάσεις και φράσεις ενημερώστε με στην παρακάτω ενότητα σχολίων,0
επίσης αν σας άρεσε αυτό το βίντεο δώστε τους αντίχειρες πατώντας το κουμπί like και θυμηθείτε να εγγραφείτε σε αυτό το κανάλι κάνοντας κλικ στο κουμπί εγγραφής για να λάβετε τα τελευταία μου μαθήματα εδώ στο youtube,0
χαρούμενη μάθηση και θα σας δω σύντομα σε άλλο μάθημα,0
το χρυσό ψωμί κάποτε σε ένα μικρό χωριό ζούσε μια γυναίκα που ονομάζεται μαριόν,0
με τη μοναδική κόρη της η νάρκισσα η μαρίνα ήταν εξαιρετικά ταπεινή και γλυκιά ναρκίσσα ωστόσο ήταν εντελώς το αντίθετο που βλέπεις ότι ήταν όμορφη πέρα από τα λόγια που ήταν σαν ένα ζωντανό,0
κούκλα και το πιο διασκεδαστικό είναι ότι αγαπούσε τον εαυτό της χωρίς ναρκίσσα θα θέλατε,0
βοήθησέ με να ψήσω το ψωμί έτσι κι αλλιώς μαμά το αλεύρι υπηρέτησε όλα τα φωτεινά και φωτεινά μάτια μου narcisa θα με βοηθούσες να φυτέψω αυτούς τους σπόρους γιατί γιατί θα έκανα αυτό που έχω όλη αυτή τη βρωμιά στα υπέροχα δάχτυλά μου χειρότερα αν πήγε καλά στο πρόσωπό μου αυτό ήταν το πρόβλημα με τη ναρκίσσα,0
πίστευε ότι ήταν πολύ μεγάλη για να κάνει οποιαδήποτε δουλειά πολλοί μνηστήρες ήρθαν να ζητήσουν να πάρουν ναρκίσσους,0
δεδομένου ότι η ομορφιά της ήταν γνωστή πολύ μακριά αλλά τους απέρριψε όλα πολύ αγενή γιατί έστειλε εκείνους τους άντρες χθες φαινόταν ωραία δεν μπορείς να είσαι σοβαρή μαμά ένας από αυτούς,0
είχα τόσο μικρά μάτια σχεδόν σαν πουλί και το άλλο είχε μια τεράστια μύτη που δεν θα ήθελα να είμαι κοντά του,0
όταν φταρνίστηκε ω και η τελευταία στάση όχι δεν θέλω να ακούσω πια το μόνο που μπορούσα να δω ήταν ότι αυτοί οι άντρες ήταν πολύ καλοί αγαπητέ μου πρέπει να ξέρετε αυτή την ομορφιά,0
δεν είναι όλα όσα πρέπει να συνειδητοποιήσετε ότι αξίζω κάποιον σαν πρίγκιπας ή ιππότης,0
ω αγαπητή μια νύχτα όταν κοιμόταν η μητέρα της κάθισε στο πλάι της παρακολουθώντας την,0
αγαπητέ μου παιδί είσαι τόσο όμορφη και υπέροχη αλλά δεν νοιάζεσαι τίποτα άλλο από την ομορφιά σου,0
εκείνη τη στιγμή ο νάρκισσος άρχισε να γελάει στον ύπνο της η μητέρα της εξέπληξε πόσο ωραία πρέπει να έχει ένα πραγματικά αστείο όνειρο το επόμενο πρωί όταν ο νάρκισσος,0
ξύπνησα ότι ήταν όλα χαμόγελα και γέλια εδώ γλυκιά μου να μου πει τι ονειρευόσασταν,0
χθες το βράδυ μαμά ήταν ένα τόσο υπέροχο όνειρο που ξέρεις ότι υπήρχε αυτός ο πρίγκιπας που ήρθε σε μένα,0
και είπε ότι ήθελε να με παντρευτεί είχε έρθει σε μια χρυσή άμαξα και ήταν ντυμένος από πάνω προς τα κάτω και χρυσός επίσης τι ανόητο όνειρο,0
και ξέρεις ότι το καλύτερο ήταν όταν ήμουν στο νυφικό μου που ήταν από χρυσό και φυσικά όλοι με κοίταζαν μόνο ναρκίσσα δεν υπάρχει τίποτα καταπληκτικό για αυτό το όνειρο,0
ήταν μια πολύ εγωιστική ονειρεμένη μαμά που δεν ξέρεις τι λες ότι το όνειρο με έκανε να συνειδητοποιήσω ότι χρειάζομαι φαγητό πολύ μεγαλύτερο από τον τύπο που τρώω εδώ στο σπίτι ψωμί από χρυσό,0
απλά σκεφτείτε ότι η φτωχή μητέρα του ναρκίσσου ανησυχούσε τόσο πολύ για την κόρη της και πώς,0
θα ζούσε τη ζωή της εκείνη την ημέρα δύο φίλοι ήρθαν να επισκεφτούν τη μητέρα του ναρκίσσου που ήταν mellie και ο terry οι τρεις τους ήταν φίλοι για αιώνες αλλά η terry και η έλλη είχαν ένα μυστικό και οι δύο,0
ήταν μαγικά όντα κάτι που η μητέρα της ναρκίσσας δεν γνώριζε τίποτα για τον terry melli είναι τόσο καλό να σε βλέπω που ήταν πολύ καιρό πώς είσαι ήμουν πολύ καλός θα ήμουν καλύτερα αν μόνο αν και μόνο αν η κόρη μου η ναρκίσσα ήταν λίγο πιο κατανοητή η μαριάν είπε στην mellie και τον terry τα πάντα για τη ναρκίσσα και πώς ανησυχούσε γι αυτήν που θέλει να φάει ψωμί από χρυσό τι να κάνω μαζί της ίσως αν το όνειρό της γίνει πραγματικότητα,0
αυτό θα ήταν υπέροχο δεν θα είχε σημασία αν υποθέτω ότι θα μεγαλώσει για να μάθει ας μιλήσουμε για κάτι άλλο,0
τώρα αργότερα η μέλι και ο τέρι έσπασαν αντίο στον παλιό τους φίλο και πήγαν να χαμογελούν ο ένας στον άλλο κρυφά εκείνο το βράδυ τόσο μητέρα όσο και κόρη,0
ετοιμάστηκα για το κρεβάτι της μητέρας πραγματικά ελπίζω να γίνει πραγματικότητα το όνειρό μου ξέρετε ω ναρκίσσα την επόμενη μέρα καθώς η ναρκίσσα και η μητέρα της ήταν έξω στον κήπο τους μια όμορφη,0
χρυσή άμαξα ήρθε πάνω τους ήταν γεμάτη με πολύτιμους λίθους και διαμάντια και φαινόταν εξαιρετικά εκπληκτική,0
καθώς σταμάτησε ένας όμορφος άντρας βγήκε από αυτό και κοίταξε τη νάρκισσα ήταν εντελώς ξαφνιασμένος με το πόσο όμορφος ήταν το όνειρό μου στην πραγματικότητα γίνεται πραγματικότητα,0
τι γεια σας ήρθα εδώ για να ζητήσω να νάρκισσος παραδώσει το γάμο αλλά πώς ξέρετε το όνομά της και ποιος είστε,0
είμαι ο άγγελος της καλής τύχης το όνομα και η ομορφιά της κόρης σας είναι γνωστό σε όλο τον κόσμο εδώ σας έφερα ένα δώρο αλλά σχεδόν δεν τον γνωρίζετε ότι δεν μπορείτε να πάτε μαζί του,0
ω ανόητος είναι πλούσιος και όμορφος τι περισσότερο θα ήθελα να έχω έδαφος αποδέχομαι την πρότασή σας,0
και με αυτό μπήκε στο καροτσάκι του και χωρίς καν να αποχαιρετήσει τη μητέρα της έφυγε με τον άγγελο καθώς ταξίδευαν το άμαξα ξαφνικά μπήκε σε μια μαγική πύλη εκεί που ταξίδεψε μέσα από μια θυελλώδη περιοχή η άμαξα έπεσε τρομερά και ναρκίσσα,0
ήταν πολύ φοβισμένος μην ανησυχείτε αγαπητέ μου όλα αυτά σύντομα θα τελειώσουν ακριβώς όπως είπε ότι η μεταφορά περνούσε από μια άλλη πύλη και έφτασε στο δρόμο,0
από ένα τεράστιο και υπέροχο χρυσό κάστρο νάρκισα ήταν έκπληκτος με όλη την ομορφιά που είδε ήξερα ότι αξίζω τόσα πολλά πλούτη ήξερα ότι θα θέλατε ό τι θέλετε θα βρείτε εδώ από τα πιο όμορφα φορέματα έως τα πιο νόστιμα φαγητά όλα αυτά στο παλάτι μου μιλώντας καλά για φαγητό είμαι πολύ πεινασμένος μετά από αυτήν τη βόλτα πεινασμένος μπορώ να έχω κάποιο από αυτά τα νόστιμα φαγητά φυσικά εδώ κρέας μυρωδιά μέλισσα που θα σας πάρει ό τι θέλετε σας έχω ακούσει τόσα πολλά για εσάς φτωχοί αγαπητοί πεινάτε δεν έρχεστε πάμε στο τραπέζι θα σου φέρω λίγο φαγητό ευχαριστώ που πήγαν στην τραπεζαρία και εκεί στο τραπέζι ήταν το πιο εκπληκτικό φαγητό που είχε δει η νάρκισα ποτέ καταπληκτική διότι είναι φτιαγμένες οι μαρμελάδες,0
από ρουμπίνια οι σαλάτες από σμαράγδια και το ψωμί εκεί είναι φτιαγμένο από χρυσό χρυσό ψωμί πόσο υπέροχη θα φαίνεται αυτή η μαρμελάδα και θα έχει υπέροχη γεύση με το ψωμί που πήρε μια φέτα με το,0
ρουμπίνι μαρμελάδα σε αυτό και πήρε ένα τεράστιο δάγκωμα αυτό είναι τόσο ζεστό δεν μπορώ να το φάω καλά είναι ψωμί από χρυσό και το καλύτερο αλλά αν δεν μπορείτε να το φάτε θα σας πάρω ασημένιο ψωμί ασημί γιατί να μην το κάνετε τρως,0
κάτι άλλο αλλά θέλω κανονικό ψωμί ψωμί το οποίο μπορώ να φάω δεν έχεις αυτή την εμφάνιση έτσι η σύζυγος του κοχύλι μου είναι κρύο πρέπει να φάτε μόνο τα καλύτερα ναρκίσια που κοίταξα όλα τα φαγητά,0
αλλά ήταν σπασμένη για ό τι ήταν βρώσιμο σύντομα άρχισε να κλαίει δεν το θέλω αυτό αλλά το φαγητό είναι πολύ καλό,0
εδώ δοκιμάστε μερικές χρυσές πατάτες που είναι πραγματικά καλές και αφού είστε παντρεμένοι με εμένα,0
θα πρέπει να φάτε όλα αυτά νόμιζα ότι σας άρεσαν φανταχτερά πράγματα όχι δεν θέλω να σας παντρευτώ θέλω να πάω σπίτι,0
στη μητέρα μου άφησέ με να πάει σπίτι η μέλισσα και ο τερενς κοίταξε ο ένας τον άλλον και το μάτι καλά,0
αν αυτό είναι πραγματικά αυτό που θέλεις τότε θα σε πάω σπίτι το terrence πήρε το κλάμα και δυστυχισμένο,0
narcis στο σπίτι της άμαξας άρχισε να σκέφτεται βαθιά για τις επιλογές που είχε κάνει όταν έφτασε στο σπίτι,0
έτρεξε να αγκαλιάσει τη μητέρα της που καθόταν στο σπίτι λυπημένη ούτε αδερφή της γλυκιάς μου κόρης νόμιζα ότι δεν θα σε ξαναδώ,0
ω μαμά σ αγαπώ τόσο πολύ και είσαι σωστή εμφάνιση και ο πλούτος δεν είναι όλα όσα το χρυσό ψωμί ήταν άχρηστο καθώς δεν μπορούσα να το φάω και ο άντρας,0
ήταν όμορφος δεν με νοιάζει καθόλου αλλά αγαπητή μου συνειδητοποιείς ότι είναι ακριβώς ο τρόπος με τον οποίο φέρεσαι στους άλλους ξέρω ότι λυπάμαι πολύ για τον τρόπο με τον οποίο ενήργησα η μαμά όχι είναι εντάξει από τότε που είδατε,0
τι ήρθε το λάθος σου ας σου δώσουμε κάτι ωραίο από εκείνη τη μέρα και μετά,0
η ναρκίσσα άλλαξε τους τρόπους της που αγωνίστηκε στην αρχή αλλά αργά και υπομονετικά άρχισε να γίνεται πολύ πιο όμορφη μια μέρα η μέλι και ο τέρρι ήρθε να συναντήσει ξανά τη μαρία γεια σας λοιπόν πείτε μας τη μαρία,0
πως ο ναρκισσισμός τώρα η μαρία τους είπε όλα όσα είχαν συμβεί και έχει αλλάξει τόσο πολύ από τότε,0
μήπως υποθέτω ότι δεν θα ήθελε άλλο χρυσό ψωμί τώρα έτσι ξέρεις,0
terry στην πραγματικότητα μοιάζεις λίγο με αυτόν τον άγγελο αλλά αυτό που βλέπω πώς θα μπορούσες να είσαι εσύ και οι δύο είναι τόσο καλοί,0
nature в переводе с англ,0
природа один из самых старых и авторитетных общенаучных журналов,0
публикует исследования посвящённые широкому кругу вопросов в основном естественнонаучной тематики,0
первый номер журнала nature был издан ноября года английским физиком сэром джозефом норманом локьером который оставался редактором журнала до года,0
nature редактируется в великобритании издательством nature publishing group и издаётся в лондоне,0
у журнала есть также офисы в ньюйорке санфранциско вашингтоне токио париже мюнхене и бейзингстоке,0
журнал ориентирован на научных работников однако в начале каждого издания публикуется краткое популярное изложение важнейших публикаций,0
в колонке редактора и разделе новости англ,0
news articles сообщается о событиях интересных специалистам во всех областях,0
остальная часть журнала состоит из оригинальных исследований предполагающих наличие у читателя специальных знаний в соответствующей области,0
с года журнал публикует подкасты где вкратце обсуждаются достижения науки и публикации за последнюю неделю две,0
публикации в таких журналах как nature или science крайне престижны так как статьи из них часто цитируются а автор получает широкую известность и за пределами своей области науки,0
так импактфактор nature в году был равен то есть каждая статья за два года прошедших после публикации в среднем цитируется более раз,0
в году вошёл в список самых влиятельных журналов биологии и медицины за последние лет под и был назван журналом столетия,0
однако критерии отбора статей в nature как и в science чрезвычайно жёстки,0
большинство направляемых в nature статей отсеиваются ещё до стадии рецензирования поскольку результаты исследований описанные в предлагаемой к публикации статье должны представлять существенное продвижение в той или иной области науки,0
так именно в nature были опубликованы статьи в году из самых цитируемых в мире статей по биологии были напечатаны в журнале nature,0
нобелевский лауреат по медицине года рэнди шекман при вручении ему премии заявил что ведущие научные журналы среди которых и nature мешают научному процессу так как желание увидеть свою публикацию в ведущих журналах побуждает учёных срезать углы и заниматься тем что считается модным а не тем что важнее для науки,0
кроме того по мнению шекмана проблема в том что редакторы этих журналов являются не учёными а издателями и их интересуют прежде всего шумиха сенсация и фурор,0
он пообещал больше не отправлять свои статьи в журналы nature cell и science,0
академик ран е д свердлов кроме случая с шекманом также обращает внимание на инцидент с японскими учёными из центра биологии развития института физикохимических исследований riken опубликовавшими в году в журнале две статьи с изложением итогов опытов над зрелыми клетками мышей подвергавшихся различному роду стрессовых воздействий включая погружение в кислоту метод получивший известность под названием получение плюрипотентности вызванной стимулом англ,0
русск англ,0
stimulustriggered acquisition of pluripotency stap в ходе которых ими был обнаружен новейший способ преобразования клеток в эмбриональноподобное плюрипотентное состояние,0
данное исследование первоначально было высоко оценено мировым научным сообществом поскольку являлось теоретическим и медицинским открытием и позволяло упростить получение стволовых клеток необходимых для пересадки,0
однако в дальнейшем в ходе внутреннего расследования riken было обнаружено что харуко обоката являвшаяся ключевым лицом в группе исследователей совершила крупный подлог с фотографиями и рисунками,0
следствием этого стал отзыв публикаций и самоубийство научного руководителя исследования ёсики сасаи решившегося на это чтобы сохранить лицо,0
в году группа исследователей из сша швеции новой зеландии сингапура германии нидерландов и китая под руководством психолога б нозека англ,0
повторила эксперименты по общественным наукам результаты которых были опубликованы в журналах science и nature в годах и выяснила что из эксперимента только прошли проверку на воспроизводимость,0
википедия англ,0
wikipedia произносится wɪkɨpidiə или wɪkipidiə общедоступная многоязычная универсальная интернетэнциклопедия со свободным контентомкомм,0
реализованная на принципах вики,0
расположена по адресу wikipediaorg,0
владелец сайта американская некоммерческая организация фонд викимедиа имеющая региональных представительств,0
название энциклопедии образовано от английских слов wiki вики в свою очередь заимствовано из гавайского языка в котором оно имеет значение быстро и encyclopedia энциклопедия,0
запущенная в январе года джимми уэйлсом и ларри сэнгером википедия сейчас является самым крупным и наиболее популярным справочником в интернете,0
по объёму сведений и тематическому охвату википедия считается самой полной энциклопедией из когдалибо создававшихся за всю историю человечества,0
одним из основных достоинств википедии как универсальной энциклопедии является возможность представления информации на родном языке пользователя,0
на май года разделы википедии есть на языке а также на языках в инкубаторе,0
она содержит более миллионов статей,0
интернетсайт википедии является пятым по посещаемости сайтом в мире,0
главной особенностью википедии является то что создавать и редактировать статьи в ней может любой пользователь интернетакомм,0
все вносимые такими добровольцами изменения незамедлительно становятся доступными для просмотра всем посетителям сайта,0
в декабре года в заявлении юнеско по случаю награждения джимми уэйлса основателя википедии золотой медалью нильса бора про википедию было сказано что она является символом эпохи взаимодействия в которую мы живём и это не просто инструмент это воплощение мечты столь же древней как человеческий интеллект и собрания александрийской библиотеки,0
надёжность и точность википедии вызывают вопросы,0
википедию критикуют за возможность добавления ложной или непроверенной информации и вандализма на её страницах,0
однако научные исследования свидетельствуют о том что в википедии следы актов вандализма обычно оперативно устраняются,0
раздел википедии на русском языке на июня года занимает е место по количеству статей среди всех языковых разделов,0
в отличие от традиционных энциклопедий таких как encyclopædia britannica ни одна статья в википедии не проходит формального процесса экспертной оценки,0
любая статья википедии может редактироваться как с учётной записи участника так даже и без регистрации на проекте за исключением некоторых страниц подверженных частому вандализму которые доступны для изменения только определённым категориям участников или в крайних случаях только администраторам википедии и при этом все внесённые в статью изменения незамедлительно становятся доступными для просмотра любыми пользователями,0
поэтому википедия не гарантирует истинность своего содержимого ведь в любом случае между моментом когда в статью будет внесена какаято недостоверная информация и моментом когда эта информация будет удалена из статьи другим участником википедии более компетентным в данной области знания пройдёт определённое время,0
естественно для того чтобы обнаружить и удалить из статьи явный вандализм нужно намного меньше времени чем для того чтобы освободить статью от недостоверной информации когда подобная недостоверность не является особо очевидной,0
содержимое википедии подпадает под действие законов в частности авторского права штата вирджиния в сша где находятся серверы википедии и нескольких редакционных политик и руководств которые призваны укрепить идею о том что википедия является энциклопедией,0
каждый вклад в википедию должен быть по теме являющейся энциклопедической,0
тема считается энциклопедической если она является значимой на жаргоне википедии то есть если она получила значительное освещение во вторичных авторитетных источниках например в центральных сми или серьёзных научных журналах которые являются независимыми от предмета темы,0
в википедии должна отражаться информация которая уже установлена и признана,0
иными словами статья не должна быть площадкой для размещения чьих бы то ни было собственных идей теорий исследований изобретений личных мнений оценок чего бы то ни было искусствоведческой критики и т п информация в статьях которая скорее всего будет поставлена под сомнение требует ссылок на авторитетные источники,0
сообщество википедии сформулировало это как проверяемость а не истина выражая тем самым ту мысль что читателям предоставляется возможность самим проверить истинность той информации которая представлена в статьях и сделать свои собственные выводы,0
википедия не становится на чьюлибо сторону,0
в рамках статьи википедии все мнения и точки зрения должны иметь соответствующую долю освещения по данному вопросу если они имеют свои подтверждения во внешних источниках,0
все участники зарегистрированы они на проекте или нет могут пользоваться функциями программного обеспечения на котором работает википедия,0
так на странице история прилагающейся к каждой статье википедии доступны записи каждой предыдущей редакции статьи версии с угрозами криминального характера нарушениями авторских прав и т п могут быть скрыты от просмотракомм,0
эта функция позволяет легко сравнить нынешнюю и более старые версии статьи отменить изменения откатить статью которые участник посчитает неверными или восстановить потерянное содержимое,0
страница обсуждение прилагающаяся к каждой статье википедии используется в целях координации работы над текстом этой статьи между разными участниками проекта,0
постоянные участники нередко используют список наблюдения в который заносят интересные для себя статьи и таким образом могут легко отслеживать все недавние изменения в этих статьях,0
компьютерные программы называемые ботами в википедии широко используются для удаления вандализма как только он был произведён а также для исправления общих ошибок и стилистических проблем или создания статей например о географических объектах или биологических видах в стандартном формате из статистических данных,0
википедия началась как дополнительный проект для нупедии бесплатного англоязычного энциклопедического онлайнпроекта чьи статьи были написаны специалистами и рецензированы в рамках формального процесса,0
нупедия была основана марта года как собственность bomis inc компании владеющей одноимённым вебпорталом,0
ключевыми фигурами были джимми уэйлс ceo bomis и ларри сэнгер главный редактор нупедии а затем википедии,0
нупедия первоначально лицензированная в соответствии со своей лицензией nupedia open content license перешла на gnu free documentation license перед основанием википедии по настоянию ричарда столлмана,0
основатели википедии ларри сэнгер и джимми уэйлс,0
в то время как уэйлсу приписывается определение цели создания публично редактируемой энциклопедии сэнгеру обычно приписывают контринтуитивную стратегию использования вики для достижения этой цели,0
